POINTID,GRID_CODE,seg_ID,seg_num,acres
"1420","1515",wena_1515,"21515",373175.65595900000
"1425","1527",wena_1527,"21527",45983.69217400000
"1427","1518",wena_1518,"21518",2588.00879172000
"1428","1556",wena_1556,"21556",2125.64991246000
"1430","1573",wena_1573,"21573",3628.81665846000
"1433","1521",wena_1521,"21521",19741.32305700000
"1434","1525",wena_1525,"21525",40821.68546570000
"1443","1546",wena_1546,"21546",19110.83367620000
"1446","1540",wena_1540,"21540",7872.11026901000
"1447","1542",wena_1542,"21542",8016.22212749000
"1449","1544",wena_1544,"21544",40677.57360720000
"1451","1550",wena_1550,"21550",46564.14271510000
"1454","1555",wena_1555,"21555",3242.51681561000
"1455","1559",wena_1559,"21559",22257.27591950000
"1456","1560",wena_1560,"21560",37947.45451060000
"1457","1547",wena_1547,"21547",38115.58501220000
"1458","1548",wena_1548,"21548",38944.22819840000
"1460","1565",wena_1565,"21565",40369.33435440000
"1466","1580",wena_1580,"21580",6142.76796735000
"1467","1558",wena_1558,"21558",18852.63326310000
"1471","1562",wena_1562,"21562",39358.54979150000
"1472","1564",wena_1564,"21564",39550.69893610000
"1477","1577",wena_1577,"21577",18650.47635050000
"1479","1581",wena_1581,"21581",15580.09314370000
"1484","1597",wena_1597,"21597",67034.03127880000
"1486","1575",wena_1575,"21575",17903.89686150000
"1488","1582",wena_1582,"21582",47911.18828110000
"1489","1585",wena_1585,"21585",3484.70479999000
"1492","1658",wena_1658,"21658",4855.76900906000
"1493","1611",wena_1611,"21611",16620.90101040000
"1496","1590",wena_1590,"21590",17397.50380330000
"1498","1631",wena_1631,"21631",15425.97351720000
"1499","1593",wena_1593,"21593",49020.04896990000
"1501","1584",wena_1584,"21584",5482.25528269000
"1504","1588",wena_1588,"21588",17091.26610400000
"1509","1601",wena_1601,"21601",49346.30220500000
"1510","1667",wena_1667,"21667",49596.49640370000
"1512","1656",wena_1656,"21656",66511.62579180000
"1517","1610",wena_1610,"21610",15125.74047880000
"1519","1625",wena_1625,"21625",54440.25609130000
"1521","1612",wena_1612,"21612",4635.59811417000
"1523","1616",wena_1616,"21616",6032.68251991000
"1526","1679",wena_1679,"21679",4525.51266673000
"1527","1614",wena_1614,"21614",3026.34902790000
"1529","1634",wena_1634,"21634",59612.27056750000
"1532","1618",wena_1618,"21618",58697.56057690000
"1533","1619",wena_1619,"21619",59195.94742080000
"1537","1632",wena_1632,"21632",2654.06006019000
"1539","1633",wena_1633,"21633",59372.08413670000
"1542","1635",wena_1635,"21635",374418.62073800003
"1546","1641",wena_1641,"21641",60617.05046960000
"1547","1642",wena_1642,"21642",2223.72603836000
"1549","1654",wena_1654,"21654",6412.97770199000
"1551","1666",wena_1666,"21666",14883.55249440000
"1554","1740",wena_1740,"21740",2465.91402274000
"1555","1646",wena_1646,"21646",62956.86661620000
"1558","1652",wena_1652,"21652",63333.15869110000
"1561","1662",wena_1662,"21662",381666.24628700002
"1564","1669",wena_1669,"21669",66083.29332360000
"1566","1720",wena_1720,"21720",3548.75451486000
"1569","1668",wena_1668,"21668",63753.48494500000
"1572","1691",wena_1691,"21691",2227.72914554000
"1573","1674",wena_1674,"21674",381902.42961100000
"1576","1698",wena_1698,"21698",13926.80987840000
"1583","1690",wena_1690,"21690",3266.53545869000
"1592","1719",wena_1719,"21719",3060.37543893000
"1597","1703",wena_1703,"21703",382506.89879499999
"1598","1724",wena_1724,"21724",12994.08590550000
"1605","1713",wena_1713,"21713",383994.05311199999
"1607","1714",wena_1714,"21714",384164.18516699999
"1618","1739",wena_1739,"21739",2666.06938173000
"1625","1753",wena_1753,"21753",2147.66700195000
"1626","1772",wena_1772,"21772",6238.84253967000
"1627","1796",wena_1796,"21796",6140.76641376000
"1628","1735",wena_1735,"21735",384376.34984799998
"1658","1765",wena_1765,"21765",385219.00390900002
"1659","1761",wena_1761,"21761",2055.59553681000
"1665","1769",wena_1769,"21769",385375.12508899998
"1671","1829",wena_1829,"21829",4479.47693416000
"1689","1802",wena_1802,"21802",3130.42981458000
"1692","1833",wena_1833,"21833",5027.90261779000
"1697","1805",wena_1805,"21805",386047.64709500002
"1709","1818",wena_1818,"21818",2145.66544836000
"1711","1825",wena_1825,"21825",2594.01345249000
"1714","1827",wena_1827,"21827",3448.67683537000
"1722","1832",wena_1832,"21832",2842.20609764000
"1724","1837",wena_1837,"21837",2588.00879172000
"1725","1841",wena_1841,"21841",4259.30603927000
"1730","1840",wena_1840,"21840",386742.18619099999
"1734","1914",wena_1914,"21914",3678.85549821000
"1742","1858",wena_1858,"21858",2119.64525169000
"1743","1859",wena_1859,"21859",13608.56285760000
"1745","1856",wena_1856,"21856",2704.09889993000
"1748","1865",wena_1865,"21865",12531.72702630000
"1749","1866",wena_1866,"21866",3955.06989361000
"1751","1922",wena_1922,"21922",3170.46088638000
"1752","1872",wena_1872,"21872",6408.97459481000
"1756","1884",wena_1884,"21884",8420.53595264000
"1757","1869",wena_1869,"21869",2932.27600918000
"1759","1871",wena_1871,"21871",6058.70271658000
"1761","1875",wena_1875,"21875",3060.37543893000
"1765","1873",wena_1873,"21873",6665.17345431000
"1766","1876",wena_1876,"21876",2912.26047328000
"1767","1885",wena_1885,"21885",2704.09889993000
"1772","1887",wena_1887,"21887",7067.48572588000
"1773","1893",wena_1893,"21893",18746.55092290000
"1776","1891",wena_1891,"21891",6312.90002249000
"1777","1951",wena_1951,"21951",11546.96266000000
"1778","1888",wena_1888,"21888",19821.38520060000
"1780","1895",wena_1895,"21895",2644.05229224000
"1781","1896",wena_1896,"21896",16046.45513010000
"1784","1910",wena_1910,"21910",8040.24077056000
"1785","1903",wena_1903,"21903",2519.95596966000
"1788","1902",wena_1902,"21902",387604.85578799999
"1791","1905",wena_1905,"21905",16250.61359630000
"1800","1917",wena_1917,"21917",389700.48239700001
"1801","1918",wena_1918,"21918",7727.99841054000
"1802","1919",wena_1919,"21919",6603.12529303000
"1806","1928",wena_1928,"21928",2013.56291142000
"1807","1916",wena_1916,"21916",389838.58959500003
"1809","1924",wena_1924,"21924",2648.05539942000
"1818","1931",wena_1931,"21931",2477.92334428000
"1821","1939",wena_1939,"21939",20545.94760020000
"1823","1943",wena_1943,"21943",16510.81556300000
"1826","1955",wena_1955,"21955",2139.66078759000
"1830","1947",wena_1947,"21947",4205.26409235000
"1836","1959",wena_1959,"21959",21010.30803300000
"1840","1971",wena_1971,"21971",10738.33500970000
"1855","1977",wena_1977,"21977",7249.62710256000
"1856","1984",wena_1984,"21984",3230.50749407000
"1857","1979",wena_1979,"21979",391864.16182699997
"1862","2003",wena_2003,"22003",7009.44067177000
"1866","2023",wena_2023,"22023",2984.31640252000
"1872","1996",wena_1996,"21996",17263.39971270000
"1882","2006",wena_2006,"22006",392124.36379400000
"1883","2007",wena_2007,"22007",3356.60537024000
"1886","2025",wena_2025,"22025",25617.88439690000
"1887","2009",wena_2009,"22009",5232.06108396000
"1890","2042",wena_2042,"22042",6326.91089762000
"1891","2011",wena_2011,"22011",22125.17338260000
"1893","2033",wena_2033,"22033",2489.93266582000
"1895","2013",wena_2013,"22013",393029.06601700000
"1897","2017",wena_2017,"22017",17613.67159100000
"1901","2077",wena_2077,"22077",3006.33349201000
"1903","2027",wena_2027,"22027",393629.53209400002
"1904","2014",wena_2014,"22014",392852.92930100003
"1906","2024",wena_2024,"22024",25189.55192870000
"1911","2034",wena_2034,"22034",4435.44275518000
"1916","2192",wena_2192,"22192",2345.82080734000
"1930","2051",wena_2051,"22051",5762.47278528000
"1933","2055",wena_2055,"22055",393883.72940000001
"1938","2071",wena_2071,"22071",2886.24027661000
"1939","2171",wena_2171,"22171",2826.19366892000
"1941","2064",wena_2064,"22064",18604.44061800000
"1948","2068",wena_2068,"22068",7331.69079975000
"1949","2072",wena_2072,"22072",30984.04957140000
"1950","2073",wena_2073,"22073",394129.92049100000
"1961","2091",wena_2091,"22091",2255.75089580000
"1969","2092",wena_2092,"22092",425298.11299300002
"1983","2104",wena_2104,"22104",7693.97199951000
"1985","2106",wena_2106,"22106",2035.58000091000
"2003","2119",wena_2119,"22119",3804.95337437000
"2007","2125",wena_2125,"22125",425666.39885300002
"2008","2126",wena_2126,"22126",2085.61884066000
"2009","2127",wena_2127,"22127",20411.84350960000
"2016","2139",wena_2139,"22139",426889.34809699998
"2023","2146",wena_2146,"22146",22579.52604750000
"2025","2148",wena_2148,"22148",8340.47380905000
"2029","2168",wena_2168,"22168",9143.09679859000
"2032","2156",wena_2156,"22156",427633.92603199999
"2034","2158",wena_2158,"22158",4799.72550854000
"2037","2162",wena_2162,"22162",22803.70004950000
"2038","2159",wena_2159,"22159",17741.77102070000
"2042","2165",wena_2165,"22165",17887.88443280000
"2046","2170",wena_2170,"22170",19248.94087390000
"2047","2173",wena_2173,"22173",5003.88397471000
"2048","2217",wena_2217,"22217",3032.35368867000
"2049","2169",wena_2169,"22169",18340.23554410000
"2050","2179",wena_2179,"22179",20439.86525990000
"2053","2286",wena_2286,"22286",5458.23663961000
"2055","2176",wena_2176,"22176",19713.30130680000
"2057","2180",wena_2180,"22180",20678.05013710000
"2058","2181",wena_2181,"22181",2283.77264606000
"2074","2194",wena_2194,"22194",428134.31443000003
"2075","2195",wena_2195,"22195",5198.03467293000
"2079","2202",wena_2202,"22202",5346.14963858000
"2083","2206",wena_2206,"22206",24048.66638250000
"2084","2201",wena_2201,"22201",10556.19363300000
"2085","2214",wena_2214,"22214",4687.63850751000
"2091","2208",wena_2208,"22208",10904.46395770000
"2093","2270",wena_2270,"22270",2299.78507478000
"2096","2213",wena_2213,"22213",11130.63951330000
"2098","2215",wena_2215,"22215",4337.36662928000
"2099","2216",wena_2216,"22216",3558.76228281000
"2101","2240",wena_2240,"22240",2089.62194784000
"2103","2219",wena_2219,"22219",429021.00267000002
"2112","2228",wena_2228,"22228",11426.86944460000
"2117","2241",wena_2241,"22241",23872.52966650000
"2142","2258",wena_2258,"22258",24174.76425860000
"2143","2260",wena_2260,"22260",25900.10345310000
"2150","2277",wena_2277,"22277",24585.08274450000
"2153","2282",wena_2282,"22282",429883.67226700002
"2159","2284",wena_2284,"22284",12077.37436140000
"2160","2289",wena_2289,"22289",26460.53845830000
"2163","2322",wena_2322,"22322",4717.66181136000
"2178","2303",wena_2303,"22303",430099.84005499998
"2182","2309",wena_2309,"22309",2962.29931303000
"2183","2310",wena_2310,"22310",24859.29558640000
"2184","2311",wena_2311,"22311",12329.57011370000
"2185","2312",wena_2312,"22312",26736.75285370000
"2190","2323",wena_2323,"22323",26960.92685570000
"2195","2328",wena_2328,"22328",12960.05949450000
"2197","2332",wena_2332,"22332",4215.27186030000
"2203","2333",wena_2333,"22333",2323.80371786000
"2204","2337",wena_2337,"22337",28958.47733840000
"2206","2341",wena_2341,"22341",13640.58771510000
"2207","2334",wena_2334,"22334",13270.30030090000
"2209","2349",wena_2349,"22349",3885.01551796000
"2213","2345",wena_2345,"22345",27913.66636450000
"2215","2347",wena_2347,"22347",17435.53332150000
"2216","2340",wena_2340,"22340",16248.61204270000
"2217","2342",wena_2342,"22342",13500.47896380000
"2220","2350",wena_2350,"22350",2057.59709040000
"2221","2351",wena_2351,"22351",431224.71317300003
"2226","2407",wena_2407,"22407",2648.05539942000
"2231","2364",wena_2364,"22364",433384.38949600002
"2233","2376",wena_2376,"22376",14529.27750900000
"2234","2370",wena_2370,"22370",29340.77407410000
"2240","2369",wena_2369,"22369",15806.26869930000
"2242","2380",wena_2380,"22380",28237.91804610000
"2249","2383",wena_2383,"22383",14327.12059640000
"2251","2384",wena_2384,"22384",45267.13598880000
"2252","2385",wena_2385,"22385",2481.92645146000
"2257","2389",wena_2389,"22389",433716.64739200001
"2258","2422",wena_2422,"22422",13636.58460790000
"2261","2413",wena_2413,"22413",438664.48786599998
"2262","2392",wena_2392,"22392",2804.17657943000
"2263","2394",wena_2394,"22394",3378.62245972000
"2264","2395",wena_2395,"22395",30245.47629670000
"2265","2393",wena_2393,"22393",3078.38942124000
"2266","2396",wena_2396,"22396",18242.15941820000
"2277","2409",wena_2409,"22409",45827.57099400000
"2282","2412",wena_2412,"22412",3604.79801538000
"2296","2450",wena_2450,"22450",12219.48466620000
"2297","2428",wena_2428,"22428",46690.24059120000
"2299","2430",wena_2430,"22430",439234.93063900003
"2304","2435",wena_2435,"22435",440876.20458299998
"2306","2438",wena_2438,"22438",47526.88999180000
"2312","2504",wena_2504,"22504",2652.05850660000
"2315","2442",wena_2442,"22442",50367.09453580000
"2321","2452",wena_2452,"22452",51139.69422150000
"2328","2501",wena_2501,"22501",11336.79953310000
"2330","2458",wena_2458,"22458",51836.23487080000
"2335","2470",wena_2470,"22470",52398.67142960000
"2336","2472",wena_2472,"22472",70881.01727860000
"2337","2473",wena_2473,"22473",71099.18661990001
"2338","2462",wena_2462,"22462",71707.65891119999
"2339","2492",wena_2492,"22492",79477.68994710001
"2341","2475",wena_2475,"22475",82343.91468780000
"2347","2628",wena_2628,"22628",18466.33342030000
"2349","2482",wena_2482,"22482",72129.98671870001
"2351","2485",wena_2485,"22485",79968.07057660000
"2352","2486",wena_2486,"22486",80646.59724360000
"2354","2487",wena_2487,"22487",83398.73342970001
"2362","2497",wena_2497,"22497",441298.53239000001
"2365","2634",wena_2634,"22634",5246.07195909000
"2367","2493",wena_2493,"22493",84061.24766790000
"2368","2502",wena_2502,"22502",84685.73238800000
"2372","2599",wena_2599,"22599",3654.83685513000
"2374","2524",wena_2524,"22524",7397.74206821000
"2378","2509",wena_2509,"22509",49176.17014990000
"2380","2552",wena_2552,"22552",2053.59398322000
"2381","2514",wena_2514,"22514",84861.86910390000
"2384","2520",wena_2520,"22520",441570.74367900001
"2386","2511",wena_2511,"22511",2499.94043377000
"2389","2515",wena_2515,"22515",85052.01669490000
"2390","2526",wena_2526,"22526",86042.78572190000
"2393","2522",wena_2522,"22522",2135.65768041000
"2398","2532",wena_2532,"22532",49754.61913730000
"2400","2555",wena_2555,"22555",6891.34900997000
"2401","2534",wena_2534,"22534",3358.60692383000
"2402","2537",wena_2537,"22537",86250.94729529999
"2405","2559",wena_2559,"22559",586074.90665400005
"2408","2542",wena_2542,"22542",6747.23715150000
"2409","2544",wena_2544,"22544",441772.90059099998
"2411","2546",wena_2546,"22546",636638.15344200004
"2419","2556",wena_2556,"22556",87305.76603720000
"2424","2624",wena_2624,"22624",5186.02535139000
"2426","2563",wena_2563,"22563",7001.43445741000
"2433","2594",wena_2594,"22594",585632.56331100001
"2437","2573",wena_2573,"22573",88580.75567390000
"2446","2584",wena_2584,"22584",637284.65525099996
"2451","2589",wena_2589,"22589",442265.28277400002
"2454","2595",wena_2595,"22595",7319.68147821000
"2460","2603",wena_2603,"22603",638609.68372800003
"2465","2606",wena_2606,"22606",89127.17980390000
"2468","2664",wena_2664,"22664",583719.07807900000
"2470","2651",wena_2651,"22651",2788.16415071000
"2474","2611",wena_2611,"22611",443372.14191000001
"2476","2612",wena_2612,"22612",639052.02707099996
"2477","2613",wena_2613,"22613",7571.87723053000
"2478","2614",wena_2614,"22614",2618.03209557000
"2489","2630",wena_2630,"22630",443700.39669800003
"2490","2654",wena_2654,"22654",4663.61986443000
"2496","2667",wena_2667,"22667",17267.40281990000
"2497","2636",wena_2636,"22636",639328.24146599998
"2499","2638",wena_2638,"22638",90204.01563530001
"2504","2758",wena_2758,"22758",4209.26719953000
"2507","2648",wena_2648,"22648",444002.63128999999
"2510","2650",wena_2650,"22650",4367.38993313000
"2518","2661",wena_2661,"22661",4563.54218494000
"2520","2681",wena_2681,"22681",2241.74002067000
"2522","2657",wena_2657,"22657",639690.52266599995
"2523","2705",wena_2705,"22705",3758.91764180000
"2524","2663",wena_2663,"22663",91625.11868410000
"2527","2684",wena_2684,"22684",136854.22515499999
"2528","2672",wena_2672,"22672",639936.71375800006
"2529","2674",wena_2674,"22674",7992.20348441000
"2533","2708",wena_2708,"22708",446280.39927599998
"2542","2697",wena_2697,"22697",16210.58252450000
"2546","2692",wena_2692,"22692",640825.40355199995
"2547","2687",wena_2687,"22687",4951.84358137000
"2556","2698",wena_2698,"22698",92467.77274550000
"2559","2720",wena_2720,"22720",136277.77772099999
"2560","2701",wena_2701,"22701",641051.57910700003
"2566","2717",wena_2717,"22717",15978.40230800000
"2568","2816",wena_2816,"22816",2329.80837863000
"2569","2712",wena_2712,"22712",93338.44855710000
"2571","2715",wena_2715,"22715",5224.05486960000
"2579","2733",wena_2733,"22733",135697.32717999999
"2582","2763",wena_2763,"22763",15732.21121650000
"2585","2727",wena_2727,"22727",93662.70023859999
"2587","2728",wena_2728,"22728",641776.14150699996
"2592","2737",wena_2737,"22737",2051.59242963000
"2603","2761",wena_2761,"22761",135427.11744500001
"2604","2751",wena_2751,"22751",643113.17930500000
"2605","2752",wena_2752,"22752",8546.63382880000
"2606","2753",wena_2753,"22753",2217.72137759000
"2612","2770",wena_2770,"22770",642756.90276600001
"2617","2844",wena_2844,"22844",2393.85809350000
"2618","2764",wena_2764,"22764",94517.36362150000
"2621","2796",wena_2796,"22796",134954.75079799999
"2623","2769",wena_2769,"22769",642076.37454500003
"2625","2772",wena_2772,"22772",14269.07554230000
"2636","2809",wena_2809,"22809",13984.85493250000
"2648","2797",wena_2797,"22797",2768.14861481000
"2652","2802",wena_2802,"22802",95862.40763390000
"2655","2805",wena_2805,"22805",2285.77419965000
"2657","2811",wena_2811,"22811",134334.26918500001
"2663","2817",wena_2817,"22817",652124.17356699996
"2665","2819",wena_2819,"22819",4483.48004134000
"2666","2814",wena_2814,"22814",2141.66234118000
"2668","2824",wena_2824,"22824",13582.54266100000
"2670","2830",wena_2830,"22830",134008.01595000000
"2671","2837",wena_2837,"22837",86381.04827860001
"2675","2829",wena_2829,"22829",96022.53192110000
"2678","2899",wena_2899,"22899",19817.38209340000
"2679","2843",wena_2843,"22843",13184.23349660000
"2681","2835",wena_2835,"22835",133567.67416000000
"2689","2895",wena_2895,"22895",85514.37557420001
"2692","2874",wena_2874,"22874",133403.54676600001
"2694","2846",wena_2846,"22846",3062.37699252000
"2696","2848",wena_2848,"22848",5320.12944191000
"2698","2851",wena_2851,"22851",4457.45984467000
"2706","2859",wena_2859,"22859",116138.14549900001
"2708","2862",wena_2862,"22862",738643.32904300001
"2713","2867",wena_2867,"22867",6020.67319837000
"2714","2891",wena_2891,"22891",3899.02639309000
"2715","2879",wena_2879,"22879",8492.59188188000
"2716","2860",wena_2860,"22860",116286.26046500000
"2720","2873",wena_2873,"22873",131788.29301900000
"2721","2870",wena_2870,"22870",116762.63021900000
"2723","3027",wena_3027,"23027",3068.38165329000
"2725","2884",wena_2884,"22884",131572.12523100001
"2727","2887",wena_2887,"22887",4219.27496748000
"2733","2893",wena_2893,"22893",131333.94035399999
"2736","2908",wena_2908,"22908",8304.44584443000
"2738","2926",wena_2926,"22926",2515.95286248000
"2740","2902",wena_2902,"22902",131041.71352999999
"2742","2900",wena_2900,"22900",120609.61621900000
"2745","2942",wena_2942,"22942",84009.20727460000
"2749","2910",wena_2910,"22910",18972.72647850000
"2750","2911",wena_2911,"22911",121166.04811700000
"2751","2934",wena_2934,"22934",123615.94971099999
"2752","2915",wena_2915,"22915",739317.85260300001
"2764","3057",wena_3057,"23057",6817.29152715000
"2768","2927",wena_2927,"22927",8008.21591313000
"2771","2929",wena_2929,"22929",18356.24797280000
"2774","2921",wena_2921,"22921",121492.30135199999
"2775","2923",wena_2923,"22923",122110.78141200000
"2777","2937",wena_2937,"22937",6485.03363122000
"2781","2962",wena_2962,"22962",18082.03513100000
"2783","2933",wena_2933,"22933",123203.62967200000
"2784","2935",wena_2935,"22935",739570.04835499998
"2785","2936",wena_2936,"22936",739746.18507100001
"2787","2943",wena_2943,"22943",4649.60898930000
"2790","2974",wena_2974,"22974",7888.12269773000
"2794","2950",wena_2950,"22950",740849.04109900002
"2795","2951",wena_2951,"22951",745504.65474899998
"2798","2954",wena_2954,"22954",6937.38474254000
"2805","2968",wena_2968,"22968",83706.97268250000
"2811","2969",wena_2969,"22969",2011.56135783000
"2815","2971",wena_2971,"22971",2179.69185938000
"2816","2976",wena_2976,"22976",17429.52866070000
"2817","2992",wena_2992,"22992",83418.74896560000
"2818","2972",wena_2972,"22972",745846.92041300004
"2819","2973",wena_2973,"22973",6398.96682686000
"2820","3030",wena_3030,"23030",5302.11545960000
"2822","2979",wena_2979,"22979",7235.61622743000
"2824","2975",wena_2975,"22975",7561.86946258000
"2827","3007",wena_3007,"23007",9501.37489118000
"2830","2985",wena_2985,"22985",2331.80993221000
"2832","3018",wena_3018,"23018",7095.50747614000
"2841","3011",wena_3011,"23011",754457.60395699996
"2842","2994",wena_2994,"22994",755832.67127299996
"2844","2999",wena_2999,"22999",752492.07833100006
"2846","3039",wena_3039,"23039",82323.89915190000
"2849","3005",wena_3005,"23005",7593.89432002000
"2852","3010",wena_3010,"23010",753196.62519499997
"2860","3045",wena_3045,"23045",8904.91192139000
"2864","3022",wena_3022,"23022",3032.35368867000
"2867","3021",wena_3021,"23021",756791.41544200003
"2868","3028",wena_3028,"23028",6322.90779044000
"2873","3042",wena_3042,"23042",5031.90572497000
"2875","3037",wena_3037,"23037",4229.28273542000
"2877","3036",wena_3036,"23036",3929.04969694000
"2879","3063",wena_3063,"23063",2441.89537966000
"2880","3054",wena_3054,"23054",3800.95026719000
"2882","3047",wena_3047,"23047",80070.14980970000
"2883","3090",wena_3090,"23090",2059.59864399000
"2884","3061",wena_3061,"23061",819772.30070200004
"2885","3049",wena_3049,"23049",7938.16153748000
"2890","3059",wena_3059,"23059",760216.07363500004
"2891","3048",wena_3048,"23048",820276.69220599998
"2893","3101",wena_3101,"23101",4701.64938264000
"2894","3053",wena_3053,"23053",3288.55254818000
"2895","3087",wena_3087,"23087",8532.62295368000
"2898","3129",wena_3129,"23129",79769.91677120001
"2899","3072",wena_3072,"23072",6445.00255943000
"2900","3060",wena_3060,"23060",766741.13833800005
"2905","3118",wena_3118,"23118",5097.95699343000
"2908","3146",wena_3146,"23146",52528.77241290000
"2909","3075",wena_3075,"23075",2127.65146605000
"2921","3076",wena_3076,"23076",2155.67321631000
"2922","3092",wena_3092,"23092",5930.60328683000
"2929","3089",wena_3089,"23089",2762.14395404000
"2930","3123",wena_3123,"23123",5530.29256885000
"2938","3111",wena_3111,"23111",7894.12735850000
"2942","3097",wena_3097,"23097",3008.33504560000
"2943","3098",wena_3098,"23098",3152.44690407000
"2952","3149",wena_3149,"23149",2646.05384583000
"2963","3124",wena_3124,"23124",828663.20174799999
"2964","3165",wena_3165,"23165",6491.03829199000
"2966","3173",wena_3173,"23173",4417.42877287000
"2971","3139",wena_3139,"23139",4151.22214542000
"2978","3136",wena_3136,"23136",3424.65819229000
"2979","3137",wena_3137,"23137",78801.16483369999
"2982","3166",wena_3166,"23166",75364.49731989999
"2986","3152",wena_3152,"23152",3358.60692383000
"2994","3201",wena_3201,"23201",51960.33119340000
"2996","3155",wena_3155,"23155",829255.66160999995
"2998","3245",wena_3245,"23245",2205.71205605000
"3004","3180",wena_3180,"23180",5103.96165420000
"3013","3215",wena_3215,"23215",74900.13688710000
"3015","3176",wena_3176,"23176",2531.96529120000
"3020","3174",wena_3174,"23174",829810.09195499995
"3021","3183",wena_3183,"23183",831831.66108100000
"3024","3270",wena_3270,"23270",2996.32572406000
"3027","3196",wena_3196,"23196",2423.88139735000
"3037","3207",wena_3207,"23207",2089.62194784000
"3040","3293",wena_3293,"23293",4609.57791750000
"3043","3224",wena_3224,"23224",2307.79128914000
"3048","3231",wena_3231,"23231",47026.50159430000
"3049","3209",wena_3209,"23209",833364.85113099997
"3061","3236",wena_3236,"23236",74009.44553960000
"3067","3241",wena_3241,"23241",833567.00804300001
"3068","3233",wena_3233,"23233",2832.19832969000
"3075","3266",wena_3266,"23266",2001.55358988000
"3077","3277",wena_3277,"23277",67746.58435680000
"3078","3267",wena_3267,"23267",46388.00599920000
"3084","3260",wena_3260,"23260",5610.35471244000
"3089","3258",wena_3258,"23258",834227.52072799997
"3097","3257",wena_3257,"23257",834741.92000000004
"3103","3268",wena_3268,"23268",835080.18255699996
"3107","3323",wena_3323,"23323",5270.09060216000
"3112","3322",wena_3322,"23322",2139.66078759000
"3114","3316",wena_3316,"23316",44484.52853520000
"3115","3328",wena_3328,"23328",2449.90159402000
"3127","3310",wena_3310,"23310",66013.23894800000
"3132","3301",wena_3301,"23301",3148.44379689000
"3133","3341",wena_3341,"23341",4049.14291234000
"3146","3317",wena_3317,"23317",837980.43370900000
"3148","3318",wena_3318,"23318",2077.61262630000
"3150","3362",wena_3362,"23362",65632.94376590000
"3158","3378",wena_3378,"23378",43547.80145510000
"3159","3329",wena_3329,"23329",838406.76462300005
"3162","3331",wena_3331,"23331",4163.23146696000
"3164","3333",wena_3333,"23333",2301.78662837000
"3166","3350",wena_3350,"23350",2163.67943066000
"3168","3332",wena_3332,"23332",839245.41557800001
"3169","3336",wena_3336,"23336",3362.61003101000
"3172","3363",wena_3363,"23363",3238.51370843000
"3173","3335",wena_3335,"23335",841567.21774200001
"3176","3361",wena_3361,"23361",844965.85573700001
"3180","3349",wena_3349,"23349",3736.90055231000
"3192","3391",wena_3391,"23391",3452.67994255000
"3196","3434",wena_3434,"23434",845384.18043800001
"3200","3377",wena_3377,"23377",2153.67166272000
"3201","3364",wena_3364,"23364",2269.76177093000
"3202","3366",wena_3366,"23366",845682.41192300001
"3206","3368",wena_3368,"23368",2385.85187914000
"3207","3395",wena_3395,"23395",62850.78427590000
"3218","3415",wena_3415,"23415",42204.75899630000
"3224","3393",wena_3393,"23393",845978.64185400004
"3229","3525",wena_3525,"23525",2029.57534014000
"3233","3399",wena_3399,"23399",62420.45025410000
"3237","3412",wena_3412,"23412",24000.62909630000
"3239","3402",wena_3402,"23402",846224.83294600004
"3240","3404",wena_3404,"23404",846809.28659399995
"3241","3477",wena_3477,"23477",38401.80717550000
"3248","3489",wena_3489,"23489",23548.27798500000
"3255","3472",wena_3472,"23472",41894.51818990000
"3273","3443",wena_3443,"23443",19318.99524960000
"3274","3436",wena_3436,"23436",19745.32616420000
"3275","3444",wena_3444,"23444",20179.66329320000
"3285","3457",wena_3457,"23457",18428.30390210000
"3286","3453",wena_3453,"23453",18644.47168980000
"3291","3464",wena_3464,"23464",18174.10659610000
"3293","3465",wena_3465,"23465",20904.22569270000
"3296","3463",wena_3463,"23463",16428.75186580000
"3300","3466",wena_3466,"23466",850320.01159000001
"3301","3467",wena_3467,"23467",2413.87362940000
"3304","3470",wena_3470,"23470",16218.58873880000
"3310","3501",wena_3501,"23501",15778.24694910000
"3311","3513",wena_3513,"23513",41135.92937930000
"3312","3479",wena_3479,"23479",2706.10045352000
"3313","3480",wena_3480,"23480",4409.42255851000
"3319","3481",wena_3481,"23481",4871.78143778000
"3320","3482",wena_3482,"23482",5202.03778011000
"3321","3494",wena_3494,"23494",7217.60224512000
"3322","3485",wena_3485,"23485",7565.87256976000
"3323","3486",wena_3486,"23486",7822.07142927000
"3327","3488",wena_3488,"23488",21500.68866250000
"3330","3493",wena_3493,"23493",5628.36869475000
"3332","3495",wena_3495,"23495",8670.73015138000
"3333","3497",wena_3497,"23497",9273.19778193000
"3334","3498",wena_3498,"23498",11140.64728130000
"3336","3519",wena_3519,"23519",15249.83680130000
"3338","3524",wena_3524,"23524",34510.78699680000
"3339","3536",wena_3536,"23536",2932.27600918000
"3344","3510",wena_3510,"23510",11735.10869750000
"3347","3538",wena_3538,"23538",40917.76003800000
"3348","3516",wena_3516,"23516",12199.46913030000
"3354","3528",wena_3528,"23528",7794.04967901000
"3358","3577",wena_3577,"23577",26496.56642290000
"3360","3534",wena_3534,"23534",2620.03364916000
"3362","3556",wena_3556,"23556",7463.79333668000
"3363","3545",wena_3545,"23545",2257.75244939000
